,prediction
70144,0
10851,1
93456,0
78980,1
45113,1
9916,1
92866,0
64501,1
85566,0
27386,0
89434,0
47973,0
19528,1
86433,0
59849,1
71705,1
40694,0
532,1
75585,1
15795,0
7961,0
35775,1
21800,0
58248,0
43375,0
60365,0
72243,0
13080,1
96078,0
96940,0
82761,0
96453,1
75410,1
86796,0
21507,1
63615,0
75028,0
69394,0
40765,1
36380,1
60282,0
66940,0
94396,1
55241,0
64781,0
99318,0
4060,1
18553,1
95447,0
9444,0
11415,0
66245,0
77689,1
51714,0
57681,0
61429,0
53737,1
8884,1
83360,0
81112,1
29371,0
96454,1
85483,1
103511,1
95421,1
9906,0
91736,0
49879,1
68663,0
48823,0
5578,0
96782,0
50787,0
77688,0
65639,1
73592,0
1933,0
94566,1
86097,0
69963,0
20410,0
54297,0
87112,1
43253,0
78196,1
40249,1
48158,0
33859,0
55832,1
84827,0
85246,0
32489,0
24599,1
29473,0
6889,1
34039,0
36721,0
96337,0
17942,0
43382,1
59018,0
34317,1
20344,1
520,1
5257,0
25324,0
106437,0
88092,1
105280,0
1712,1
7401,1
94659,1
85319,1
39946,1
24965,0
57742,1
42000,1
73491,0
41564,0
101373,1
90438,1
71462,1
15802,0
13046,1
78038,0
98732,1
46291,1
106733,1
104278,0
57423,0
67348,1
46453,0
10678,0
69737,0
12017,0
82971,1
82249,1
94656,0
31864,0
104214,1
57222,1
105185,1
19391,1
50101,0
86821,0
65649,1
83541,1
100489,1
25011,0
70877,1
86739,0
13133,1
47813,0
8684,1
26751,0
31854,0
32693,1
88734,0
62275,0
38815,0
14167,1
32301,0
33495,1
46343,0
51342,0
76698,0
87132,0
7395,1
54149,0
27065,0
13983,0
75436,0
1951,1
21783,1
13844,0
62090,0
5613,1
51428,0
17170,0
102178,1
97533,0
57641,0
28898,0
66502,0
2647,1
69620,0
26577,0
17712,0
101791,0
76214,1
16441,1
48481,0
49936,0
43883,1
53742,0
13925,1
100079,1
103355,1
101348,1
84108,1
611,1
60633,1
71905,1
4792,0
6992,1
47854,1
50479,0
96280,1
71191,0
88130,0
66621,0
82884,1
65879,0
85626,1
95968,1
49892,1
74028,0
91019,0
18637,0
50588,1
8766,1
22490,1
11782,0
94067,0
31704,0
95047,1
71944,1
3184,1
59823,1
37895,0
19264,1
94148,1
5590,0
55533,1
58134,0
31578,0
19331,0
46845,1
38919,0
78119,0
72232,0
17826,1
92396,1
63170,0
32758,1
76414,1
54252,1
13500,0
61336,1
44448,0
86496,1
50630,1
87590,0
85678,0
23669,1
67402,0
86172,0
68735,0
26,1
12833,0
62995,0
50128,1
91939,0
3861,1
106422,1
20843,0
21430,1
13377,0
51594,1
28640,1
16637,0
12897,0
91177,0
41522,1
38163,0
83430,0
98498,0
51801,0
52752,0
95925,1
85339,1
59135,0
92838,1
77885,0
78893,0
97480,1
57175,0
61775,0
50682,0
20397,1
36555,1
37079,0
15770,1
28592,0
39192,1
14219,1
35429,1
57916,1
103451,0
79258,0
4429,1
9809,1
12485,0
46301,0
13623,0
29696,0
41996,0
71719,1
84276,0
102007,1
57053,0
46234,1
56093,1
37574,0
107015,0
62876,1
14394,1
1053,0
12521,1
87621,1
88919,1
47225,0
55003,1
81411,1
41266,0
44516,0
77009,1
87001,1
97810,0
11788,1
59711,1
97595,0
46863,0
63536,1
62096,0
94134,0
26107,0
97473,0
43873,1
89614,1
76277,1
49994,1
52105,0
25105,0
27968,1
48275,1
62120,0
94734,0
34288,0
98792,1
35894,1
75905,0
6783,0
73021,0
100990,0
96331,0
14612,0
43191,0
61694,0
22234,0
104261,0
12167,0
10143,1
88922,0
5088,0
101386,1
83168,0
75534,1
89080,0
33145,0
10023,0
78965,0
105688,1
73525,1
77386,0
79687,0
100352,1
29292,1
84846,0
23627,0
76122,1
91997,1
60449,1
83964,0
34576,1
36920,0
97443,0
16106,1
103944,1
53709,0
14181,0
52380,1
5401,1
1231,1
85135,1
75813,1
6324,1
17927,1
64101,0
45489,0
106977,0
106938,0
106968,0
27521,1
80510,1
103796,0
72475,0
33303,1
68401,0
101993,0
87663,0
90867,0
35611,0
85785,0
18844,0
69842,1
8435,0
107362,0
25311,1
48272,1
962,1
1003,1
17183,1
5840,1
93422,0
88538,0
56544,0
68449,0
102285,0
23653,1
29467,0
14867,0
69723,0
2427,1
83273,1
100095,0
71194,1
12873,0
22962,0
94954,0
10073,0
21441,0
50634,0
81804,1
28295,0
12111,0
81106,1
75430,0
11123,1
56812,0
39017,0
4231,0
67195,0
53042,1
36769,1
76491,0
30603,1
58875,0
62679,0
10591,1
97781,0
33378,0
354,1
61380,1
10092,0
106116,1
7883,0
4669,1
67011,0
30244,0
101893,0
38816,0
17360,0
103581,1
92179,1
7880,1
30380,0
17395,1
31580,1
2863,1
82991,0
898,1
14230,0
57277,0
12518,0
10901,1
10737,1
85361,1
2278,0
2994,1
60756,1
27373,1
65163,0
29063,1
81781,0
84587,1
77190,1
66201,0
82111,1
57388,1
16412,1
43056,0
99259,0
33965,0
12261,0
50433,1
84292,0
82778,1
106224,1
20925,1
104722,1
56629,1
48996,1
63967,0
29294,1
77733,0
93366,1
34094,1
35899,0
7054,0
44829,1
22898,1
78679,0
55974,0
78482,0
103259,0
104675,0
89109,0
78756,1
26076,0
19629,0
104008,0
34892,1
82225,0
45906,1
64016,1
107146,0
32330,1
87324,1
61778,1
64694,0
74377,1
37938,0
63136,0
32327,1
18150,1
89067,1
67373,1
60090,0
22559,1
93375,0
103408,1
26057,0
36990,0
46121,0
57754,0
93097,1
49897,0
96635,1
27948,0
16379,1
23541,1
2063,1
29925,1
105790,0
20905,1
27434,0
33172,0
96123,1
45855,1
106988,0
53051,1
54307,0
51908,0
13955,1
39990,1
16023,1
44160,0
85859,0
94544,0
72030,1
78822,1
60350,1
53007,0
65643,1
738,1
20456,0
54419,0
10020,0
79082,0
16497,1
93884,0
60423,1
43629,0
88544,1
56778,0
103011,1
27310,1
91070,1
32023,0
15837,0
32295,0
17279,0
82483,0
46483,1
43829,1
19929,1
48236,0
5636,1
92236,0
84349,1
38942,0
5610,0
44582,1
6822,1
54352,1
92274,0
101380,0
84722,1
51635,0
4494,0
36408,1
83062,0
36880,0
80334,0
4414,0
36558,0
50210,0
87797,0
25781,1
99679,0
55708,0
85742,0
91647,0
86064,0
12420,1
51097,0
78366,1
22701,0
38318,0
88170,0
1700,1
30029,0
38496,0
11413,0
45162,1
76724,0
83196,0
95738,0
92267,1
62384,0
99058,0
37267,0
87077,0
11387,1
24125,0
96526,0
57930,0
83646,0
91309,1
13239,0
89616,1
94343,0
103236,1
18131,0
101485,0
12905,0
2507,1
98793,0
106356,0
89438,1
29597,1
80094,0
88444,0
10228,0
79980,1
99274,0
32373,0
87304,1
36191,0
57390,1
75039,0
46354,1
89038,1
16802,0
86311,0
66293,0
81626,1
6902,0
70121,0
60378,1
86561,1
36360,1
88804,1
16686,0
96060,1
34123,1
79097,0
17744,0
103532,1
83253,0
73640,1
1909,1
21522,1
55828,0
81723,0
95161,0
59737,1
78814,0
18456,1
83911,0
92756,0
88812,0
2500,1
31885,0
104244,0
61349,0
74865,0
34172,0
91703,0
69277,0
31217,0
71938,0
75739,0
543,1
61357,1
80254,0
48320,1
59167,1
28053,1
27792,1
10679,1
79927,0
96767,1
22934,0
50413,1
10468,1
51331,1
31847,0
99214,0
29117,0
27464,1
72906,0
106113,1
2349,1
75186,1
68246,1
7354,0
2421,1
81667,1
69521,0
101795,1
90417,1
106888,1
80358,0
50332,0
29282,1
12022,0
35082,0
4870,0
81434,0
38426,1
88547,0
51980,0
94265,0
48350,0
1178,1
19563,0
70594,0
41034,0
83336,0
50836,1
80262,1
98650,0
44223,0
85758,0
67588,0
100761,0
48176,0
28426,0
26718,0
35331,0
18054,0
92718,0
19641,0
43642,0
27040,0
19652,0
7198,1
35705,1
97125,1
48372,1
41876,0
84095,0
91247,0
86451,1
94496,1
50285,0
31645,1
75644,0
100790,1
581,1
88392,0
16321,0
17177,0
6635,1
10102,1
67033,0
1037,1
2042,1
60908,0
51913,0
43554,0
19889,1
68428,0
5693,1
103298,0
49206,1
41832,1
64814,0
85533,0
18025,0
32030,0
34452,1
94085,1
87468,0
71468,0
9519,0
52863,1
84332,0
36296,0
66984,1
106,1
12306,1
104453,0
35716,0
33449,0
15021,1
88731,0
15948,0
52368,1
91124,0
4532,0
12824,1
107415,1
6753,0
15965,1
33749,1
78226,0
37068,0
77234,0
86143,0
20664,0
33978,1
30591,1
38874,1
86706,0
10481,0
91104,0
68972,1
90626,1
50916,0
24996,0
90704,0
12218,0
47707,0
150,1
86906,0
59316,0
81802,0
89648,0
97724,1
3559,1
93677,0
76515,0
26050,1
52049,1
6491,0
26615,0
55363,0
31267,1
106132,1
32804,0
82735,1
85752,0
84231,0
77303,1
7086,0
98973,0
39688,1
25282,1
100504,0
11677,1
20628,1
3215,0
55771,0
51668,0
19945,1
104506,0
104464,1
54085,1
10317,0
95842,1
16288,1
41555,1
2059,1
3873,0
56119,0
70206,0
71544,1
69386,1
34222,0
95948,0
75723,0
17722,1
46426,0
55742,1
59221,0
63702,1
70329,0
58634,0
12778,1
99985,1
32509,0
34936,0
79998,0
43343,0
78869,0
86470,0
101646,1
28141,0
77187,1
80606,0
24361,0
34097,0
30470,1
22238,1
44153,0
83109,0
91249,0
16038,1
29176,1
100727,1
83422,1
7141,0
8690,0
1124,1
77563,0
2702,1
14733,0
41735,1
10521,1
65803,0
65930,0
75083,1
99100,1
48051,0
3516,0
19906,1
2990,1
30951,1
12533,0
60865,0
5127,1
15960,0
87918,0
22258,1
93763,1
1591,1
93168,0
32504,0
41933,0
13780,0
61466,0
12504,0
15690,0
102276,1
1764,1
26647,0
88610,1
33040,1
68830,0
97707,1
95298,1
75606,0
14258,0
68398,0
51562,0
30254,0
26775,1
22460,0
100644,1
4258,1
91790,0
565,0
85129,1
55948,1
80793,1
17417,0
53087,1
78522,0
88980,0
93641,1
62569,0
14902,1
64699,1
71864,0
27252,0
68234,1
93150,1
59182,0
93741,1
91694,0
80533,0
88068,1
82978,1
1337,1
95032,0
20461,0
42973,0
7685,1
80592,0
37994,0
77967,0
89375,0
75984,1
97285,0
24847,1
34184,1
26287,0
74309,1
86756,1
19995,1
42776,0
79856,1
45284,1
62236,0
92344,0
98996,1
38928,1
64434,1
29776,0
51910,1
95900,1
81580,0
94565,0
70528,0
106801,0
106584,0
97149,0
60260,0
66158,0
62943,0
9125,1
14137,0
6781,0
73209,1
85929,0
36585,1
34814,0
8668,0
14767,1
50877,0
2124,1
40728,1
99410,0
87591,0
106804,1
91822,1
52484,0
33233,1
89653,0
13586,0
65564,0
63098,1
62598,1
15251,0
29821,1
64056,1
56432,1
105309,1
9652,0
84689,1
59863,1
19138,1
68801,0
102012,0
58262,0
8826,0
30617,1
37751,1
42667,0
45749,0
21940,0
93068,1
13869,0
22244,0
50147,1
97614,1
83099,1
72612,0
101175,0
47804,0
58371,0
16612,0
66153,1
93295,1
97812,0
68779,0
89340,0
85197,1
88207,1
5039,0
83383,0
16125,1
65204,0
19224,1
100222,0
12351,1
31253,0
56063,0
92944,0
81288,0
2281,1
965,1
26824,1
51618,0
54510,1
9036,1
35691,0
13230,1
73069,1
28524,1
81033,0
56650,0
60287,1
20187,1
103957,0
13309,0
34887,1
96560,1
7691,0
47828,0
57090,0
75263,1
34193,1
60587,0
62922,1
60444,1
1401,0
67218,0
103984,1
46639,0
13182,0
67545,1
77642,1
42076,0
106663,0
64267,0
29531,0
44070,1
103892,1
65233,0
17483,0
26721,1
27296,0
83754,1
63673,0
28201,1
9798,1
47429,0
100327,0
35827,0
66459,1
93032,1
16594,0
20963,1
70691,1
45169,0
66460,1
99560,1
22026,0
8360,0
5592,1
67534,1
61003,1
29950,1
71813,0
21794,1
34546,0
7187,0
14706,1
47790,1
107075,1
22773,0
39761,0
95225,0
88117,1
42530,0
55876,0
100577,0
11517,1
48709,0
105945,1
27608,1
25081,0
91989,0
48597,0
3840,0
1060,1
40352,0
48951,1
102261,1
38415,0
49621,0
40853,0
88341,1
91444,0
99377,0
1630,1
37490,0
59170,0
72093,1
13673,1
52481,1
62758,0
42803,0
57655,0
22593,1
18744,0
64115,1
23709,0
58283,1
87963,1
21811,1
61829,0
79364,0
40062,1
86580,1
41527,0
8624,1
93681,0
67096,0
85522,1
97332,1
76082,1
44203,0
63315,0
30386,0
100266,0
90683,1
24595,0
82465,0
41090,0
65226,0
45512,0
67353,0
55420,0
87669,1
77217,0
3412,1
2003,1
9802,0
105236,1
66705,0
103894,0
50258,0
4888,0
13020,1
90890,0
7331,1
66608,0
9539,0
57330,1
99952,1
88845,1
13043,0
71335,1
1636,0
54314,1
104005,0
22086,0
37270,1
74824,0
44405,1
82263,0
3649,1
58066,1
95757,1
67259,0
11863,0
75910,1
17813,1
101482,0
103181,1
12110,1
30479,0
89010,1
89138,0
69924,0
89309,1
17090,0
20006,0
62413,0
6310,0
69779,1
31753,0
41620,1
3953,1
87741,1
96772,0
6608,1
62976,1
58530,0
105515,1
15872,0
78388,0
100013,1
22781,0
107073,0
32748,1
12236,0
105174,0
4,0
68608,1
37434,0
96224,0
60077,0
7641,0
52378,1
99526,1
46449,0
102352,0
106508,1
95957,0
49467,1
27564,0
57759,1
59597,0
43950,0
103991,0
15863,0
14482,1
79936,0
64904,0
44335,1
92598,1
56424,0
10982,0
101440,1
103178,0
36267,0
85352,1
43264,1
13198,0
18051,1
83137,0
34212,1
55413,0
33718,1
9871,0
85526,0
76657,0
46946,0
87506,0
20566,0
48999,1
107,0
94639,0
99003,0
67578,1
95271,0
23509,0
53284,0
71961,0
66956,0
66176,0
5983,0
27369,1
46230,0
80141,0
53117,1
3,1
72174,0
68223,1
27691,0
31566,1
74019,0
42857,0
22524,1
23979,0
83125,1
82242,1
32103,0
33047,0
101640,0
48780,0
106311,0
18727,0
27364,0
22136,1
61543,0
82032,0
55435,0
88383,1
62454,0
26022,0
100177,0
28852,0
74465,1
28905,0
65854,1
34107,1
71309,1
102538,0
100040,0
23618,0
48723,1
76921,1
70065,1
72399,0
55665,1
14562,0
86380,0
53330,0
13816,1
71433,0
26084,0
58939,0
61178,0
89512,0
8295,0
25672,0
77035,1
75523,0
70622,1
748,1
46666,1
30347,1
51923,1
28550,1
93757,0
3141,1
41963,1
94733,0
105547,0
6260,1
69359,0
103842,0
24523,0
11584,1
18856,1
14014,1
42390,0
70183,1
1307,1
25970,1
64558,1
74711,0
17697,0
4473,1
79060,1
67512,0
81866,0
91574,0
106712,1
22670,0
2192,1
74588,0
50402,0
61721,0
94960,0
37166,1
51566,0
8282,1
29279,1
47153,1
54276,0
19740,0
23397,1
15252,0
3805,1
81220,1
79422,1
50825,0
34641,1
19390,1
6603,0
97096,0
12526,1
16162,0
87662,1
72039,0
7281,0
64493,0
100448,1
8856,0
21740,0
62835,0
57977,0
80142,0
35961,1
28255,0
25447,1
22251,1
58851,1
55848,0
89063,0
58947,0
54800,0
63307,1
50970,1
63318,0
32028,0
104273,0
1902,1
21007,1
49148,1
10957,0
47509,0
18764,0
47749,0
35212,0
86015,0
86004,0
2190,0
33742,0
82612,0
98047,0
44230,0
70242,0
12104,0
47860,0
5614,1
50893,1
9853,1
19609,0
86552,0
26382,1
66711,0
103019,0
103872,0
74517,0
94368,1
67852,0
85106,1
3815,1
96868,0
42755,0
92371,0
90075,0
61868,0
30774,0
27055,0
86198,0
67591,1
94428,0
97361,1
89083,1
76671,0
71453,0
29666,0
87907,0
1007,0
37150,0
33362,0
70684,0
10363,1
45647,0
105981,1
38248,0
96727,1
20046,0
23285,0
18636,0
4741,1
24739,1
32007,0
91511,0
17429,1
25751,1
26659,0
94901,0
59314,1
46488,0
62987,1
31546,1
55550,1
99449,0
91316,0
105813,0
19144,0
22100,1
65461,0
63382,1
49712,1
80256,0
63808,0
62183,0
98908,1
59180,1
50801,0
96680,0
9301,0
92891,0
38126,0
78887,0
9712,1
81446,0
85710,0
49102,0
60995,1
89319,0
86034,0
20632,1
93810,1
80637,1
69141,0
41263,1
67887,1
41488,0
19595,0
14833,0
87726,0
79534,0
38125,0
21338,0
87646,1
26738,1
98146,1
11525,1
70992,0
33180,0
6844,0
87839,0
35308,1
31792,1
82429,0
74279,1
13503,1
81762,1
62810,0
75381,0
40983,1
38549,0
57966,0
93776,1
37251,1
17708,0
103583,0
23165,0
85036,1
70387,0
31172,0
65805,0
31496,0
102457,1
74060,0
49809,0
39446,1
18280,0
13619,0
22830,1
15936,1
57624,1
71183,0
38350,1
33849,1
69536,1
79288,1
101970,1
40222,0
53293,0
36492,0
85144,1
73254,0
36911,0
61728,1
102057,0
11760,0
85311,1
37338,1
83588,0
47118,1
77175,0
79667,1
88838,0
64416,1
28660,0
1553,1
66078,0
2749,1
51927,0
50103,1
89120,0
40138,1
7962,1
83796,0
40750,0
6241,0
58742,0
80123,0
52449,1
32583,0
95767,1
20541,1
58326,0
74252,1
10573,1
37363,0
88270,1
30506,1
53631,1
66624,1
89321,1
45341,0
17441,0
7970,1
79954,0
93460,1
49967,0
65574,1
42106,1
101772,1
88027,1
87226,0
3318,1
11911,0
76850,0
9225,0
4264,1
41464,0
75968,1
46390,0
54816,0
28874,1
14246,1
15339,0
106455,0
46023,0
55479,1
48639,1
69022,0
77314,0
8170,0
62149,0
30198,1
50283,0
37835,1
46436,0
104211,0
24573,1
90569,0
42166,0
106518,0
8147,0
72956,0
51677,0
24567,0
66628,1
62248,1
39094,0
43503,0
59539,1
11683,0
80576,0
23059,0
65008,1
88313,1
3990,1
88856,1
48048,0
75834,0
105735,0
21586,1
24154,0
48616,0
40516,0
65324,0
35984,1
81709,1
40935,1
49881,1
72590,0
75463,1
85846,1
84774,1
9518,0
21735,1
53376,0
59734,1
16351,1
80474,1
57459,0
88434,0
75323,1
39388,1
84281,0
40460,0
76419,0
23494,0
22247,0
57468,0
12792,1
85113,0
32631,0
105271,1
58235,0
85254,0
17551,0
63485,0
4881,0
84420,0
51757,0
62624,0
58469,0
92465,1
102201,1
12834,0
1573,1
77871,1
63797,1
69761,0
87615,1
85521,0
12319,1
103444,0
60026,0
45026,1
73814,0
54847,0
54359,1
72433,0
66527,1
73628,0
100104,1
517,1
875,1
84855,1
64156,1
72726,0
67192,1
85881,0
77822,0
68539,0
97128,0
101122,1
56326,0
8043,1
60696,1
35836,0
91958,1
49636,1
94894,1
48513,1
25678,0
83220,1
55844,1
79468,0
61553,0
92912,1
98665,1
37151,0
85000,0
63905,1
44735,0
96465,0
1716,0
55317,0
69208,0
31627,1
80844,0
45539,1
3214,0
55729,1
41630,1
98441,0
73427,0
15497,1
60296,1
1292,0
54242,1
91700,1
63724,0
68466,1
52444,0
24406,1
47188,0
4649,0
23688,0
43224,0
7379,0
37244,1
38798,0
69002,1
9295,0
45643,1
79043,1
93862,0
107382,1
65214,0
2342,1
22967,1
53028,0
26748,0
7093,1
80270,0
18026,0
31762,0
36494,0
80208,1
67651,1
70423,0
12379,1
27966,1
36701,1
8283,0
9728,1
40943,1
67231,0
51658,1
26563,0
102489,0
80177,0
94598,0
89826,0
4024,1
10089,1
28900,1
103303,0
71758,0
29540,0
91763,0
105047,1
106900,1
53345,0
104062,0
83370,1
758,0
52436,0
68792,1
60071,1
45033,1
72948,1
4798,1
97469,1
63800,0
71511,0
104609,0
86543,1
53981,0
35950,0
79113,0
86814,1
29887,1
60135,0
4035,1
88403,1
78883,0
48398,0
75333,0
63444,1
83533,0
83983,0
5677,1
51667,0
90934,0
42365,1
68776,0
79484,0
15806,1
56330,0
8453,0
98184,1
34778,0
87211,0
11998,1
78081,0
82981,0
39559,0
62930,1
35089,0
75099,0
88649,0
105925,0
97637,0
96919,1
1498,0
36660,1
17209,1
49609,1
80594,0
102755,0
3605,0
93106,0
62568,1
107450,0
17736,0
29532,0
48693,0
65786,0
58600,1
49077,0
71435,1
91431,0
60775,0
67456,1
21747,1
76653,1
62346,0
41610,0
72508,1
57087,1
64334,1
33944,1
85571,0
72298,0
88468,1
81661,0
9962,1
11330,0
37258,0
100201,1
105976,0
76498,0
19960,0
60761,0
39652,0
9070,1
63903,0
542,1
19419,0
94094,1
24638,0
87503,0
44366,0
21329,0
33516,0
104834,0
62669,0
65776,0
12121,0
7486,0
72996,1
34064,0
75863,1
4054,0
63495,0
44982,0
11880,0
97785,0
66275,1
26500,0
15089,1
100639,1
96820,0
49852,1
3067,0
71665,1
23921,1
69479,1
89124,1
86637,1
88674,0
42319,1
6046,1
46933,0
73291,1
15977,1
14347,0
40681,1
79100,1
91413,1
44105,1
23143,1
17080,1
9026,0
97506,0
49459,0
51045,1
2726,1
3153,1
12464,1
23193,0
64650,1
70127,0
66206,0
32032,1
78952,0
72516,0
33717,0
104655,0
48827,1
68282,0
52757,1
30443,1
62744,1
2322,1
74872,0
45791,1
6210,0
20333,1
16864,0
27991,0
56324,0
81049,0
8728,0
12250,0
59236,0
105583,0
35074,0
22937,1
62685,1
106027,1
8322,1
80198,0
99122,1
7639,0
72412,1
12983,1
68146,0
19585,0
18259,0
106079,0
101527,1
5794,1
95261,1
95686,0
95877,1
90924,0
76786,1
54717,0
35983,0
69275,1
20332,1
74669,0
16495,0
61738,0
4849,0
79835,1
27520,0
74635,1
69929,0
78610,0
82212,0
79192,0
68170,0
73903,1
107033,0
46963,0
85707,0
6845,1
71624,0
10797,0
90198,0
106227,1
79101,1
53081,0
77295,0
9824,1
98508,0
6891,0
64303,0
27268,1
4186,0
53110,0
27582,1
38273,0
53430,0
36598,0
66104,0
67834,0
28703,0
86262,1
18393,1
48314,1
4070,1
59342,0
46716,1
100458,0
96813,1
103390,0
59374,0
13965,1
26245,0
101163,1
106871,1
66001,0
31775,1
28064,0
49433,1
41285,0
41685,0
15424,1
96562,1
11697,1
8247,0
93248,0
82841,1
77197,0
31149,0
25535,0
3668,1
6745,0
83275,1
35973,1
102209,1
8986,0
102769,0
56766,1
36546,0
85251,0
71754,1
102738,0
4379,1
81481,0
99666,0
19702,1
90948,1
28790,0
80892,0
47901,1
106527,0
71763,1
66017,0
5327,1
62142,0
105193,0
59288,0
24433,1
89948,0
51339,0
64463,0
90688,1
57741,1
36766,0
8666,0
95659,0
1478,1
19526,1
34226,1
17260,1
34110,0
35363,1
8047,0
60096,0
71006,1
87331,0
80805,1
60609,1
3727,0
69001,0
65414,0
8511,0
16085,0
60409,0
76891,0
106352,0
2899,1
58479,0
77852,1
89840,0
72182,1
55717,0
27465,1
23238,0
39551,0
38604,1
1288,0
29173,0
58181,0
50201,1
92125,0
34877,0
72449,1
27700,1
74178,0
21758,1
10157,0
23871,1
104968,0
2978,1
9430,0
51476,1
66935,1
83384,0
35033,1
17843,0
3894,0
91167,1
35302,0
30523,0
34805,0
104298,0
99782,1
83721,0
44819,0
96564,1
103599,0
103030,1
10856,0
81023,0
47236,0
63449,0
5284,1
94913,1
76416,1
82207,0
63311,1
46541,0
73197,1
1507,0
68465,1
27936,1
88197,0
89154,0
29182,0
106879,0
14813,0
14418,0
84655,0
24780,1
85907,0
47010,1
49734,0
18915,0
26286,1
2256,1
84573,1
2412,1
15121,1
39236,0
95538,0
25293,0
91067,0
41947,0
14398,0
97650,1
86692,0
79310,1
40467,1
92541,0
62392,0
55676,1
85323,1
5828,1
32177,0
5252,1
16051,1
51544,1
72144,0
55647,0
23578,0
10886,1
59907,0
52861,0
100824,0
21459,0
61195,0
82967,0
20360,0
68824,0
1996,1
81882,0
66350,0
4778,1
81593,1
94883,1
38522,0
75268,0
12385,1
59164,0
24360,0
95101,1
43280,1
76458,0
43559,0
7950,1
11549,0
57626,1
11527,0
36549,1
86597,0
568,1
39092,0
29628,1
98568,0
102228,1
62724,1
59261,1
73008,0
3258,0
33496,1
20870,1
60377,1
82863,0
6220,0
44329,0
86385,0
64059,1
17445,0
89456,0
2567,0
61996,1
17584,0
40238,1
17221,0
58115,0
32893,0
71122,0
53252,0
91774,1
52203,0
21980,0
38111,1
65791,0
32753,0
73497,1
23425,0
85051,0
85072,1
32466,0
82145,0
53248,0
86485,0
72908,0
46813,1
47902,0
87235,0
53254,1
25098,0
37482,0
7257,1
95015,0
58853,1
17504,1
106662,1
79121,0
54993,0
46732,0
36153,0
50847,1
56259,0
22472,0
46417,0
51938,0
29946,1
103691,0
18688,1
58750,1
42165,0
76215,0
26727,0
60132,0
34429,0
78906,0
29521,0
15198,1
69352,0
101276,0
50098,1
57609,0
4607,0
73881,0
10462,1
10434,0
97370,0
91637,1
98276,1
100570,1
4361,0
43169,0
63204,0
106065,0
52291,0
5329,0
84702,0
69951,0
23092,1
97709,0
102293,0
71067,0
31096,1
18262,1
96689,1
32139,1
102989,0
27381,0
90817,1
51148,0
36199,1
77787,0
59240,1
74924,0
10354,1
93501,0
24421,0
8003,0
18920,0
6288,0
57659,0
90980,0
52341,1
74740,0
8634,1
75189,0
101158,1
98332,0
324,1
22722,0
9200,0
43037,1
52303,1
89495,0
17499,1
12867,0
101113,1
95170,0
52418,0
30350,0
49965,0
72310,0
9814,0
89534,0
45904,1
38227,0
20983,1
30170,0
89865,1
35605,0
36108,0
17074,1
27062,1
63254,0
93685,0
62352,0
34506,0
36859,0
24257,0
28376,1
85733,1
105675,0
47616,0
102941,0
106366,1
68245,1
5761,1
69445,1
86879,1
21200,1
37067,0
60315,1
3330,1
98798,0
4326,0
17055,0
49505,0
64715,1
15386,1
30511,0
25506,0
83325,0
73486,0
88216,0
82309,0
94079,1
87317,0
80737,0
59890,0
95407,0
94416,1
48030,0
42666,1
89939,0
57838,0
21399,0
69571,0
30911,1
92678,1
8510,0
54726,1
38295,0
4945,0
13387,0
77097,0
61289,0
52934,0
34201,1
46786,1
23426,0
38803,0
33905,1
49406,1
3941,1
9398,0
40929,1
66063,0
28130,1
78406,1
87338,0
12381,1
90118,0
25719,1
68511,1
104338,0
21391,0
62725,1
90453,0
12543,1
33447,1
24017,0
61366,1
97932,0
8256,0
83671,0
67814,0
18600,0
19157,0
30622,1
12184,1
95929,1
77174,0
91336,1
56088,1
16178,0
61173,1
6291,0
30251,1
53085,1
41227,0
25950,1
9911,1
23757,0
96213,1
60851,1
15671,1
29238,0
84147,0
5479,1
82714,0
8844,0
93585,0
89764,1
15388,0
58435,0
70126,0
27151,1
64690,0
77570,0
2492,1
49171,0
106853,0
25085,1
66260,0
25437,0
75007,1
86991,0
100825,1
18299,1
1581,1
66634,0
83474,1
99858,1
29591,0
46242,0
64820,0
21081,0
73712,0
72638,0
54121,1
20519,0
80447,0
17182,0
32926,0
83703,1
33116,0
45754,1
70210,0
64641,1
89244,1
19529,1
68988,1
57797,0
61341,0
81234,1
15999,0
70100,0
45583,1
40688,0
11455,1
37227,1
76905,0
43538,1
14132,0
102459,1
25123,0
107071,0
11309,0
63959,0
1424,1
56617,0
96640,0
36247,0
33235,0
79973,0
5218,0
46469,0
38333,1
103562,0
63968,0
8509,0
103211,0
68913,0
74930,1
83700,0
103785,0
4112,0
96591,0
85565,0
34771,1
72047,0
63787,0
49820,1
8757,0
74577,0
70098,1
20355,0
48620,1
12156,1
98864,1
52994,0
41049,1
105278,1
50829,0
10919,0
73933,1
37614,1
70721,1
94360,1
11950,0
78983,1
47516,0
40598,0
88826,1
35885,1
48351,1
107448,1
90801,0
16418,0
62698,0
88713,0
26570,0
75331,0
87932,1
54027,1
86892,0
18538,1
25303,0
96293,0
70182,1
102566,1
19498,0
72627,1
22547,0
80809,0
46012,0
47074,0
90138,1
80340,0
39512,1
79587,0
91797,0
1132,1
71796,1
37784,0
85345,0
46500,1
9634,1
28526,0
32454,1
48549,0
47452,1
102171,1
15156,1
95809,0
2964,1
47893,0
91583,1
27763,0
44649,0
65208,0
46890,0
57141,0
81995,0
52791,1
6394,0
54811,1
10802,0
106012,0
59343,0
97018,0
88795,0
71979,0
